"seqnames","start","end","width","strand","baseMean","log2FC","padj","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","baseVar","allZero","dispGeneEst","dispGeneIter","dispFit","dispersion","dispIter","dispOutlier","dispMAP","Intercept","condition_SEA_vs_NOSEA","SE_Intercept","SE_condition_SEA_vs_NOSEA","WaldStatistic_Intercept","WaldStatistic_condition_SEA_vs_NOSEA","WaldPvalue_Intercept","WaldPvalue_condition_SEA_vs_NOSEA","betaConv","betaIter","deviance","maxCooks"
"chr11",4032756,4034439,1684,"*",75.9854926252442,-1.18168770147476,0.00376638045797887,"Promoter (<=1kb)",11,4031842,4046336,14495,1,"103655","ENSMUST00000125351.7",914,"ENSMUSG00000019368","Sec14l4","SEC14-like lipid binding 4",1371.57660423437,FALSE,0.0213251373521838,46,0.0345214590036648,0.0329402891783052,9,FALSE,0.0329402891783052,6.71420966630791,-1.18168770147476,0.217319996484144,0.310740514418597,30.8954986882572,-3.80281182093597,1.3728901016211e-209,0.000143063025160238,TRUE,2,31.05523225776,NA
"chr11",4224054,4224648,595,"*",167.05425453962,-1.01704716121885,0.000229885816717221,"Distal Intergenic",11,4218225,4222409,4185,1,"71962","ENSMUST00000020699.3",5829,"ENSMUSG00000020424","Castor1","cytosolic arginine sensor for mTORC1 subunit 1",4401.85010952837,FALSE,0.0115347438481265,19,0.0178639440400172,0.0170733383973432,9,FALSE,0.0170733383973432,7.80100767245087,-1.01704716121885,0.154482867185365,0.219005157723496,50.4975588204897,-4.64394159384554,0,3.41824232002146e-06,TRUE,2,34.8001560637945,NA
"chr11",4726234,4726532,299,"*",15.5061669984919,-2.82632910091613,0.00446122105201923,"Promoter (2-3kb)",11,4728585,4732523,3939,1,"67178","ENSMUST00000141970.1",-2053,"ENSMUSG00000009076","Zmat5","zinc finger, matrin type 5",290.52907663842,FALSE,1e-08,3,0.153700751645039,0.163857598707199,7,FALSE,0.163857598707199,4.78091862363089,-2.82632910091613,0.469041750524353,0.7543881735452,10.1929489609106,-3.74651830454072,2.13197062168681e-24,0.000179305925337525,TRUE,3,23.4057728615083,NA
"chr11",5105293,5105788,496,"*",26.9949231189148,-1.59176852223821,0.0227269641912455,"Exon (ENSMUST00000101610.9/279766, exon 7 of 9)",11,5100237,5106093,5857,1,"279766","ENSMUST00000129016.2",5056,"ENSMUSG00000034175","Rhbdd3","rhomboid domain containing 3",308.643465481986,FALSE,1e-08,5,0.0899749272513875,0.0838003543471975,6,FALSE,0.0838003543471975,5.34771007499157,-1.59176852223821,0.347265301296347,0.509179692511069,15.3994944356044,-3.12614298183858,1.64953953093749e-53,0.00177115415138762,TRUE,3,25.9146630452522,NA
"chr11",5166521,5166960,440,"*",15.4790120906706,-2.67247776304694,0.00581365104490373,"Distal Intergenic",11,5106265,5152257,45993,2,"140703","ENSMUST00000062821.12",-14264,"ENSMUSG00000034164","Emid1","EMI domain containing 1",247.497022828364,FALSE,1e-08,2,0.153963433237439,0.154086931785086,4,FALSE,0.154086931785086,4.75551528875082,-2.67247776304694,0.459024241887406,0.731067287256689,10.3600525959091,-3.65558384246044,3.76754809902777e-25,0.00025659732653249,TRUE,3,22.9237960863065,NA
"chr11",5197031,5197352,322,"*",56.3103254891778,-1.52108930022888,0.000839285204531704,"Intron (ENSMUST00000020662.14/84035, intron 8 of 8)",11,5204833,5238448,33616,2,"84035","ENSMUST00000151978.1",41096,"ENSMUSG00000020393","Kremen1","kringle containing transmembrane protein 1",1115.4151057299,FALSE,1e-08,25,0.0451979542994355,0.0413808958918129,6,FALSE,0.0413808958918129,6.38015044219625,-1.52108930022888,0.243691223510222,0.355549776334493,26.1812893804468,-4.27813319392407,4.34098932246951e-151,1.88467242421472e-05,TRUE,2,28.8063149592366,NA
"chr11",6012093,6012366,274,"*",17.9093637833798,-1.77036851587984,0.0403243829662653,"Exon (ENSMUST00000129098.1/12323, exon 3 of 3)",11,5990395,6000448,10054,2,"12323","ENSMUST00000130427.7",-11645,"ENSMUSG00000057897","Camk2b","calcium/calmodulin-dependent protein kinase II, beta",150.536391554034,FALSE,1e-08,29,0.133608263391854,0.11876768695874,6,FALSE,0.11876768695874,4.78782324777923,-1.77036851587984,0.415701555426319,0.618193107483379,11.5174532913862,-2.86377912411041,1.0774867379909e-30,0.00418619805588094,TRUE,2,23.3834002673996,NA
"chr11",6018733,6019424,692,"*",65.2686735200165,-1.18004743279125,0.00712586003574573,"Intron (ENSMUST00000109813.8/12323, intron 2 of 20)",11,5990395,6000448,10054,2,"12323","ENSMUST00000130427.7",-18285,"ENSMUSG00000057897","Camk2b","calcium/calmodulin-dependent protein kinase II, beta",994.572188164003,FALSE,1e-08,1,0.0395386361353505,0.036530356290906,6,FALSE,0.036530356290906,6.49854104231376,-1.18004743279125,0.230326487791705,0.329423628398098,28.2144754805218,-3.5821578389186,3.88529598855524e-175,0.000340767789092502,TRUE,2,29.9521851755018,NA
"chr11",6637701,6638057,357,"*",20.0970541097815,-1.72018096919645,0.0371487077755942,"Promoter (<=1kb)",11,6635482,6637466,1985,2,"22373","ENSMUST00000141868.1",-235,"ENSMUSG00000000381","Wap","whey acidic protein",208.721778470273,FALSE,1e-08,3,0.119495817483328,0.112267839746559,6,FALSE,0.112267839746559,4.95732418009617,-1.72018096919645,0.400742557907978,0.592558106442102,12.3703462042444,-2.90297432520996,3.78187808175914e-35,0.00369636939326209,TRUE,3,24.6479045710737,NA
"chr11",6695083,6695660,578,"*",445.561795518156,-1.04872165313404,1.821111028244e-08,"Distal Intergenic",11,6716001,6720037,4037,2,"626419","ENSMUST00000139769.1",24377,"ENSMUSG00000086808","Gm11981","predicted gene 11981",35306.516163829,FALSE,0.012289724004233,5,0.00917633083962496,0.00961399208191774,9,FALSE,0.00961399208191774,9.22950948884226,-1.04872165313404,0.110779061480201,0.15711878463496,83.3145665391996,-6.674705736622,0,2.47728725353913e-11,TRUE,2,40.8902301417487,NA
"chr11",6710335,6710871,537,"*",32.7094291308525,-1.70172104071942,0.00499477144101893,"Distal Intergenic",11,6716001,6720037,4037,2,"626419","ENSMUST00000139769.1",9166,"ENSMUSG00000086808","Gm11981","predicted gene 11981",419.792718216746,FALSE,1e-08,30,0.0749486070791437,0.06662502308281,6,FALSE,0.06662502308281,5.65131680147993,-1.70172104071942,0.310455503175187,0.459003017742803,18.2033068948079,-3.70742887288153,4.85843259764998e-74,0.000209374195767552,TRUE,3,25.9877699715596,NA
"chr11",6894614,6894790,177,"*",11.9707664646701,-2.49112675042211,0.0210366587390278,"Distal Intergenic",11,7063489,7178506,115018,1,"432530","ENSMUST00000020706.4",-168699,"ENSMUSG00000020431","Adcy1","adenylate cyclase 1",104.984783307171,FALSE,1e-08,4,0.197923039966037,0.175000209642351,6,FALSE,0.175000209642351,4.3508927150277,-2.49112675042211,0.498744558407096,0.788400325403514,8.72368959557913,-3.15972313830175,2.69280627091154e-18,0.00157919123740436,TRUE,3,20.7466498001911,NA
"chr11",7151597,7151924,328,"*",14.4229697853683,-2.49814059237045,0.012435024953451,"Intron (ENSMUST00000020706.4/432530, intron 14 of 19)",11,7159882,7172879,12998,1,"432530","ENSMUST00000135398.1",-7958,"ENSMUSG00000020431","Adcy1","adenylate cyclase 1",181.414153124373,FALSE,1e-08,5,0.164946215841727,0.160628245006166,6,FALSE,0.160628245006166,4.62135299172707,-2.49814059237045,0.471605417697498,0.740657568180218,9.7991940259926,-3.37286851534959,1.13487541905435e-22,0.000743894666082911,TRUE,3,22.6947059085977,NA
"chr11",7169089,7170114,1026,"*",33.3908932936094,-2.57391926008931,3.75087560540949e-05,"3' UTR",11,7159882,7172879,12998,1,"432530","ENSMUST00000135398.1",9207,"ENSMUSG00000020431","Adcy1","adenylate cyclase 1",946.874414079408,FALSE,1e-08,3,0.0734999318859774,0.0759463569442588,6,FALSE,0.0759463569442588,5.84890722315963,-2.57391926008931,0.320365805339593,0.503248104480956,18.2569647748757,-5.11461292585297,1.82138922738753e-74,3.1438496535724e-07,TRUE,3,26.7423569795954,NA
"chr11",9289521,9289912,392,"*",44.8942068707249,-1.64158287829562,0.00134515292237923,"Intron (ENSMUST00000042740.12/268379, intron 16 of 61)",11,9193451,9256178,62728,1,"268379","ENSMUST00000151522.1",96070,"ENSMUSG00000004668","Abca13","ATP-binding cassette, sub-family A (ABC1), member 13",713.994773335668,FALSE,1e-08,1,0.0556829712128482,0.0506301568747076,6,FALSE,0.0506301568747076,6.08412730087322,-1.64158287829562,0.269681306879702,0.39671786183076,22.5604339109317,-4.13791017807995,1.06077216028539e-112,3.50483516807682e-05,TRUE,2,27.7351916008957,NA
"chr11",11736595,11737156,562,"*",27.1407760034305,-1.52678399657443,0.0248002185312488,"Intron (ENSMUST00000126058.7/22778, intron 3 of 3)",11,11686445,11769798,83354,1,"22778","ENSMUST00000018798.6",50150,"ENSMUSG00000018654","Ikzf1","IKAROS family zinc finger 1",229.907858854787,FALSE,1e-08,1,0.0895127168965557,0.0771152422528663,6,FALSE,0.0771152422528663,5.32910521980946,-1.52678399657443,0.33773101423588,0.494094431927522,15.779140781212,-3.09006517361117,4.330427553218e-56,0.00200112579143931,TRUE,2,24.9880995641913,NA
"chr11",17043860,17044896,1037,"*",138.522166694475,1.32422073069507,1.30541988660859e-05,"Intron (ENSMUST00000020321.12/56193, intron 1 of 9)",11,17051586,17055004,3419,1,"380686","ENSMUST00000131515.1",-6690,"ENSMUSG00000044629","Cnrip1","cannabinoid receptor interacting protein 1",4971.23193766164,FALSE,0.00753411267006662,36,0.0207267093084947,0.0193874107353515,9,FALSE,0.0193874107353515,6.3058808602709,1.32422073069507,0.193196886911368,0.247052774421005,32.6396608200205,5.36007229143055,1.12337942404634e-233,8.31886561062126e-08,TRUE,3,33.7045189439577,NA
"chr11",22897181,22897506,326,"*",54.4533251097178,1.15513307756531,0.0199092772367712,"3' UTR",11,22836583,22860961,24379,2,"53625","ENSMUST00000173660.1",-36220,"ENSMUSG00000051650","B3gnt2","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2",570.741757138784,FALSE,1e-08,2,0.0466040942721409,0.0395110867743987,6,FALSE,0.0395110867743987,5.07665483037934,1.15513307756531,0.285144494212653,0.36294724585609,17.8037974901009,3.18264731515095,6.60353836684821e-71,0.00145935256308292,TRUE,2,28.1901664108169,NA
"chr11",22963794,22963944,151,"*",11.811690567068,-2.72065225818786,0.0173962420733874,"Intron (ENSMUST00000160826.1/53625, intron 1 of 2)",11,22899835,22956947,57113,2,"17846","ENSMUST00000161944.1",-6847,"ENSMUSG00000051355","Commd1","COMM domain containing 1",142.697870361095,FALSE,1e-08,4,0.20053519751223,0.20214875665162,5,FALSE,0.20214875665162,4.37755674587522,-2.72065225818786,0.525167324946795,0.840048704555181,8.33554666851886,-3.2386839518174,7.71409422372638e-17,0.00120082556943783,TRUE,3,21.9856174358023,NA
"chr11",24164181,24164403,223,"*",13.8739823402267,-2.00334108820637,0.0427576951287573,"Exon (ENSMUST00000000881.12/14025, exon 4 of 5)",11,24142379,24163291,20913,1,"14025","ENSMUST00000127494.1",21802,"ENSMUSG00000000861","Bcl11a","B cell CLL/lymphoma 11A (zinc finger protein)",107.560419203647,FALSE,1e-08,2,0.171316159417399,0.15095800508922,6,FALSE,0.15095800508922,4.480349114452,-2.00334108820637,0.466904816308165,0.70689197376702,9.59585114130606,-2.83401306359525,8.32273055119786e-22,0.00459674528339423,TRUE,3,21.9756976594847,NA
"chr11",24353105,24353388,284,"*",46.4854915336182,-1.06860642510647,0.0437253058680787,"Distal Intergenic",11,24481909,24569952,88044,1,"71316","ENSMUST00000152726.1",-128521,"ENSMUSG00000086892","4933430M04Rik","RIKEN cDNA 4933430M04 gene",365.520657842705,FALSE,1e-08,5,0.0539125803891483,0.0472844301104267,6,FALSE,0.0472844301104267,5.97306820120459,-1.06860642510647,0.266162786747623,0.378550912244254,22.4414099138069,-2.82288693684871,1.5524444080394e-111,0.00475933524098272,TRUE,2,27.9128647533131,NA
"chr11",30786450,30787070,621,"*",54.4399472566569,1.0227145590309,0.0443795411033613,"Intron (ENSMUST00000041231.13/103554, intron 1 of 46)",11,30772321,30804376,32056,1,"103554","ENSMUST00000154757.1",14129,"ENSMUSG00000040850","Psme4","proteasome (prosome, macropain) activator subunit 4",477.614818132864,FALSE,1e-08,2,0.0466145721498443,0.040567884584468,6,FALSE,0.040567884584468,5.16231609473857,1.0227145590309,0.283017939971502,0.363219633725757,18.2402433402574,2.81569184060982,2.47354724528645e-74,0.00486723280564563,TRUE,2,28.6621493458562,NA
"chr11",31529178,31529860,683,"*",21.1841031860701,-1.9778158793998,0.010627375118372,"Distal Intergenic",11,31666487,31671727,5241,2,"69556","ENSMUST00000109415.1",141867,"ENSMUSG00000044502","Bod1","biorientation of chromosomes in cell division 1",235.251065537327,FALSE,1e-08,12,0.113567442442175,0.101338701075884,6,FALSE,0.101338701075884,5.08233776398553,-1.9778158793998,0.381558972990991,0.575952811542896,13.3199272556631,-3.43398945149953,1.77280153529991e-40,0.000594767341220396,TRUE,3,23.8760091701199,NA
"chr11",31998305,31998477,173,"*",9.68600956909613,-2.66463829938204,0.0371814766441152,"Promoter (1-2kb)",11,32000463,32018007,17545,1,"18197","ENSMUST00000109409.7",-1986,"ENSMUSG00000020297","Nsg2","neuron specific gene family member 2",107.753065261007,FALSE,1e-08,20,0.243674204035421,0.241214073427779,5,FALSE,0.241214073427779,4.07643886465758,-2.66463829938204,0.57587838435078,0.918059539740806,7.07864537970665,-2.90246785097875,1.45570360836731e-12,0.00370235158681331,TRUE,3,20.9182944240659,NA
"chr11",32198936,32199470,535,"*",57.1796028750981,-1.47337072585607,0.001770654745778,"Promoter (<=1kb)",11,32187541,32200222,12682,2,"16199","ENSMUST00000145401.7",752,"ENSMUSG00000020279","Il9r","interleukin 9 receptor",1055.13752933135,FALSE,0.0457188635573365,13,0.0445711121183039,0.0446984465560788,5,FALSE,0.0446984465560788,6.39261945992741,-1.47337072585607,0.250400496406763,0.363624908982393,25.5295798197736,-4.05189713207303,9.25693417621605e-144,5.08040026047264e-05,TRUE,3,30.2908385031632,NA
"chr11",32347708,32348351,644,"*",220.900008084091,1.00853044226641,3.00634412173022e-05,"Promoter (<=1kb)",11,32347820,32428173,80354,1,"268396","ENSMUST00000038753.5",0,"ENSMUSG00000040711","Sh3pxd2b","SH3 and PX domains 2B",7537.69820578457,FALSE,1e-08,2,0.0144760705039653,0.012734872734909,6,FALSE,0.012734872734909,7.19858293539776,1.00853044226641,0.149981004480603,0.195233251369051,47.9966310422248,5.16577189179714,0,2.39448672033239e-07,TRUE,2,35.0729731036432,NA
"chr11",32912726,32913438,713,"*",25.9974175528616,-1.94244817589641,0.00814283360911311,"Intron (ENSMUST00000150073.1/ENSMUST00000150073.1, intron 2 of 2)",11,32820373,32824605,4233,2,"69351","ENSMUST00000020508.3",-88121,"ENSMUSG00000020270","Smim23","small integral membrane protein 23",446.644820842264,FALSE,0.141594039787927,9,0.0932750646902063,0.0988428772864251,9,FALSE,0.0988428772864251,5.38132459446183,-1.94244817589641,0.368091783367447,0.549945467716249,14.6195183854184,-3.53207415993951,2.10886818923395e-48,0.00041231370816502,TRUE,3,26.9966219567753,NA
"chr11",33623445,33623804,360,"*",29.3740760102883,-1.99500561070012,0.00148416903982974,"Exon (ENSMUST00000101371.2/ENSMUST00000101371.2, exon 3 of 4)",11,33572371,33578959,6589,2,"216643","ENSMUST00000135350.1",-44486,"ENSMUSG00000020159","Gabrp","gamma-aminobutyric acid (GABA) A receptor, pi",419.809078450757,FALSE,1e-08,3,0.0830085811611262,0.0712241824267126,6,FALSE,0.0712241824267126,5.55589119333531,-1.99500561070012,0.320964821661272,0.485715979886894,17.3099692501463,-4.10735016617053,3.95626171838737e-67,4.00224238861723e-05,TRUE,2,24.6287653606559,NA
"chr11",34524774,34525864,1091,"*",468.337192701413,-1.24448955323496,9.36771533394021e-15,"Intron (ENSMUST00000093193.11/94176, intron 22 of 51)",11,34361959,34688479,326521,2,"94176","ENSMUST00000101364.2",162615,"ENSMUSG00000020143","Dock2","dedicator of cyto-kinesis 2",48307.1462388527,FALSE,1e-08,2,0.00892291814348484,0.00744393035440902,6,FALSE,0.00744393035440902,9.36353332720341,-1.24448955323496,0.0990554087750415,0.141666210826274,94.5282387200918,-8.78466040685649,0,1.56837625665031e-18,TRUE,2,37.9586068391407,NA
"chr11",35407809,35407999,191,"*",16.8283484824476,-1.89543485619264,0.0347798627275641,"Intron (ENSMUST00000069837.3/20564, intron 4 of 35)",11,35544685,35612636,67952,1,"20564","ENSMUST00000124438.1",-136686,"ENSMUSG00000056427","Slit3","slit guidance ligand 3",127.28717054479,FALSE,1e-08,3,0.141936234119475,0.128820559272477,6,FALSE,0.128820559272477,4.72438800212469,-1.89543485619264,0.430680589169441,0.645937881572596,10.9695865588825,-2.93439185139293,5.35165385078862e-28,0.00334201995926607,TRUE,2,23.386271596067,NA
"chr11",36028593,36028741,149,"*",9.81696948955164,-3.25410702613374,0.0152848450853888,"Intron (ENSMUST00000102801.7/23964, intron 27 of 30)",11,35838400,35980527,142128,2,"211652","ENSMUST00000018993.6",-48066,"ENSMUSG00000018849","Wwc1","WW, C2 and coiled-coil domain containing 1",142.581467938097,FALSE,1e-08,2,0.240476449883642,0.258041752315019,7,FALSE,0.258041752315019,4.17406863697969,-3.25410702613374,0.586424104527442,0.988697249246548,7.11783264834122,-3.29130785851137,1.09637375024817e-12,0.0009972271425758,TRUE,3,20.9422657663557,NA
"chr11",43654728,43655175,448,"*",16.5424621680093,-2.84932731828234,0.00224054030910098,"Distal Intergenic",11,43681998,43707191,25194,1,"70802","ENSMUST00000061070.5",-26823,"ENSMUSG00000044950","Pwwp2a","PWWP domain containing 2A",255.369955383444,FALSE,1e-08,5,0.144320642957009,0.141836037724676,5,FALSE,0.141836037724676,4.86434065517506,-2.84932731828234,0.440789261305047,0.716252846236884,11.0355244153934,-3.97810261174166,2.57544645114379e-28,6.94673935904631e-05,TRUE,3,22.9284103520157,NA
"chr11",44523870,44524013,144,"*",35.9894105877355,1.49668795634928,0.0301861776496377,"Intron (ENSMUST00000019333.9/74315, intron 1 of 10)",11,44520305,44548925,28621,1,"74315","ENSMUST00000124959.1",3565,"ENSMUSG00000019189","Rnf145","ring finger protein 145",521.488258628652,FALSE,0.223467924780884,4,0.0684793755626017,0.078784149284902,9,FALSE,0.078784149284902,4.24058967826466,1.49668795634928,0.392115837627794,0.498870813435618,10.8146350423365,3.00015137394371,2.93458365719311e-27,0.00269845463513022,TRUE,3,31.1300246830227,NA
"chr11",48833506,48834579,1074,"*",511.975289078876,1.03047011243063,2.33024539922498e-09,"Promoter (2-3kb)",11,48837465,48850555,13091,1,"94089","ENSMUST00000046903.5",-2886,"ENSMUSG00000040350","Trim7","tripartite motif-containing 7",42118.8166603868,FALSE,0.00281102035862688,41,0.00850035934136276,0.00792494533957647,9,FALSE,0.00792494533957647,8.39574559688142,1.03047011243063,0.110821474791094,0.146790913624912,75.7591938990887,7.01998568565177,0,2.21890977261236e-12,TRUE,2,40.4744006974444,NA
"chr11",48842482,48842720,239,"*",64.4826893231858,-1.48330036011397,0.000419108094657003,"Intron (ENSMUST00000109213.8/94089, intron 2 of 6)",11,48838804,48845604,6801,1,"94089","ENSMUST00000129674.1",3678,"ENSMUSG00000040350","Trim7","tripartite motif-containing 7",1252.23479296274,FALSE,1e-08,2,0.0399722417424727,0.0359267294893267,6,FALSE,0.0359267294893267,6.56807240698909,-1.48330036011397,0.227410895396636,0.33106073717444,28.8819600992884,-4.48044782589969,2.0118579865722e-183,7.44865870053258e-06,TRUE,2,29.2608868157971,NA
"chr11",49938341,49938494,154,"*",10.1859526115141,-2.46433146006679,0.0399963489455605,"Intron (ENSMUST00000093141.11/74563, intron 1 of 12)",11,49963785,49975750,11966,1,"74563","ENSMUST00000109172.3",-25291,"ENSMUSG00000020374","Rasgef1c","RasGEF domain family, member 1C",71.1516213865976,FALSE,1e-08,5,0.231908904525148,0.211605640861295,6,FALSE,0.211605640861295,4.11994683865075,-2.46433146006679,0.546271225868389,0.859306588976182,7.54194371504998,-2.86781399291131,4.63017600376023e-14,0.0041331845002434,TRUE,3,20.6599025865427,NA
"chr11",50398836,50399515,680,"*",15.8871144237613,-1.9608857210015,0.0334758519977789,"Intron (ENSMUST00000020643.3/216724, intron 12 of 17)",11,50384963,50386225,1263,1,"59013","ENSMUST00000151537.1",13873,"ENSMUSG00000007850","Hnrnph1","heterogeneous nuclear ribonucleoprotein H1",144.754210421313,FALSE,1e-08,3,0.150110337335757,0.135363385492807,6,FALSE,0.135363385492807,4.66887393052798,-1.9608857210015,0.44080992847951,0.66437088501376,10.591580699265,-2.95149255518759,3.26039095391038e-26,0.00316242169637683,TRUE,3,22.8565151056603,NA
"chr11",50592815,50593402,588,"*",16.3304504514448,-2.12457212875393,0.0172155407352926,"Distal Intergenic",11,50602084,50798346,196263,1,"216725","ENSMUST00000142118.2",-8682,"ENSMUSG00000036545","Adamts2","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 2",143.601371169474,FALSE,1e-08,7,0.146142819920348,0.127191395036506,6,FALSE,0.127191395036506,4.73504870245637,-2.12457212875393,0.428265269132264,0.655206167407213,11.0563453161877,-3.242600931492,2.0425138902484e-28,0.00118443986705051,TRUE,3,22.3272986143839,NA
"chr11",50632135,50632587,453,"*",41.5284088468001,-1.14151480432595,0.0431275089926799,"Intron (ENSMUST00000142118.2/216725, intron 2 of 20)",11,50602084,50807573,205490,1,"216725","ENSMUST00000040523.8",30051,"ENSMUSG00000036545","Adamts2","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 2",353.046043025638,FALSE,1e-08,2,0.0598745869287017,0.0539427930843297,6,FALSE,0.0539427930843297,5.84300268602921,-1.14151480432595,0.282515813570969,0.403377392358275,20.6820376253431,-2.82989286447683,5.02719620456114e-95,0.00465635935151069,TRUE,3,27.7565945732283,NA
"chr11",50776165,50776360,196,"*",10.436160336795,-3.02999205617944,0.0145810354884269,"Promoter (<=1kb)",11,50776179,50777015,837,1,"216725","ENSMUST00000125988.1",0,"ENSMUSG00000036545","Adamts2","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 2",135.670615345507,FALSE,1e-08,1,0.226443940287387,0.223226941975916,5,FALSE,0.223226941975916,4.23071315666752,-3.02999205617944,0.552038289000221,0.915256735455097,7.66380383565355,-3.31053784015348,1.80505526776686e-14,0.0009311686121201,TRUE,3,20.5622734498546,NA
"chr11",51556948,51557279,332,"*",12.01507366873,-2.20432115051603,0.0396336148680201,"Intron (ENSMUST00000102765.8/237759, intron 8 of 28)",11,51574432,51580299,5868,1,"237759","ENSMUST00000151098.1",-17153,"ENSMUSG00000063564","Col23a1","collagen, type XXIII, alpha 1",88.3785846354464,FALSE,1e-08,3,0.197207794764352,0.172568696250425,6,FALSE,0.172568696250425,4.30782852520092,-2.20432115051603,0.498224878927037,0.767512523936125,8.64635369971515,-2.87203280959033,5.31711333690688e-18,0.0040784062178192,TRUE,3,21.0629173205246,NA
"chr11",52764543,52765282,740,"*",26.3359041788949,-1.69124257586036,0.0303222940754132,"Promoter (<=1kb)",11,52764634,53188538,423905,1,"320027","ENSMUST00000036796.7",0,"ENSMUSG00000036264","Fstl4","follistatin-like 4",513.979017250913,FALSE,0.23624943761453,4,0.0921271963573794,0.110105000034992,9,FALSE,0.110105000034992,5.34108334386532,-1.69124257586036,0.384889513544121,0.564083979476819,13.876926120132,-2.99821061649184,8.74129901090333e-44,0.0027156992548758,TRUE,3,28.7911137664432,NA
"chr11",52932860,52933303,444,"*",21.9492243378162,-1.61371586948222,0.0380904876375757,"Intron (ENSMUST00000036796.7/320027, intron 3 of 15)",11,52764634,53188538,423905,1,"320027","ENSMUST00000036796.7",168226,"ENSMUSG00000036264","Fstl4","follistatin-like 4",203.525105107164,FALSE,1e-08,31,0.109746856692194,0.0987962882119771,6,FALSE,0.0987962882119771,5.04194169528789,-1.61371586948222,0.379573460483489,0.558074450644511,13.2831776195986,-2.89157811761238,2.89828946028378e-40,0.00383312286389056,TRUE,2,24.552201692517,NA
"chr11",52993969,52994150,182,"*",9.35329863103895,-3.39350537853121,0.010285772395696,"Intron (ENSMUST00000036796.7/320027, intron 3 of 15)",11,53111451,53120056,8606,2,"790909","ENSMUST00000137096.1",125906,"ENSMUSG00000087668","Gm11186","predicted gene 11186",90.5285261606335,FALSE,1e-08,2,0.252201010154736,0.225227299089096,6,FALSE,0.225227299089096,4.10288836151459,-3.39350537853121,0.559934294072717,0.984632496936219,7.32744610384904,-3.44646900147054,2.34579958747035e-13,0.000567963720696562,TRUE,3,18.4776883950234,NA
"chr11",53040545,53040836,292,"*",13.2857982639697,-2.31638648970394,0.0240799821618695,"Intron (ENSMUST00000036796.7/320027, intron 4 of 15)",11,53111451,53120056,8606,2,"790909","ENSMUST00000137096.1",79220,"ENSMUSG00000087668","Gm11186","predicted gene 11186",103.466472669056,FALSE,1e-08,5,0.178725055025958,0.16276498467205,6,FALSE,0.16276498467205,4.4600903649644,-2.31638648970394,0.480787635640804,0.746547653415792,9.27663282983535,-3.10279789790434,1.74919008345e-20,0.00191700504664319,TRUE,2,21.9623835036687,NA
"chr11",53563133,53563582,450,"*",143.085239682616,1.14721153991857,9.26148354262488e-05,"Distal Intergenic",11,53567379,53601105,33727,1,"16568","ENSMUST00000057330.14",-3797,"ENSMUSG00000018395","Kif3a","kinesin family member 3A",3960.85165484596,FALSE,1e-08,3,0.0201921790333931,0.0174048053467216,6,FALSE,0.0174048053467216,6.47412171099654,1.14721153991857,0.18268690374211,0.234608539250367,35.4383460356619,4.88989677692123,4.38563845933934e-275,1.00888868447728e-06,TRUE,2,32.6459895098457,NA
"chr11",54346788,54346952,165,"*",10.9752225903412,-2.27211019814696,0.049434869483074,"Promoter (<=1kb)",11,54345888,54361528,15641,1,"216739","ENSMUST00000139484.1",900,"ENSMUSG00000020333","Acsl6","acyl-CoA synthetase long-chain family member 6",90.0146106427276,FALSE,1e-08,15,0.215516615625634,0.202209340520149,6,FALSE,0.202209340520149,4.20100839403987,-2.27211019814696,0.533256751872193,0.82271304744644,7.87802194588384,-2.76172865520876,3.32604312017904e-15,0.00574962407450733,TRUE,3,21.4781422403737,NA
"chr11",54458121,54458439,319,"*",41.1962681447646,1.23907952436724,0.0366940260923648,"Exon (ENSMUST00000157812.1/ENSMUST00000157812.1, exon 1 of 1)",11,54464560,54502705,38146,1,"216742","ENSMUST00000143650.1",-6121,"ENSMUSG00000035992","Fnip1","folliculin interacting protein 1",424.395681225796,FALSE,1e-08,3,0.0603253495910836,0.0547252229747535,6,FALSE,0.0547252229747535,4.61391327021089,1.23907952436724,0.33517004701437,0.425902187858655,13.7658878271216,2.90930537501362,4.08830718537517e-43,0.00362232846572389,TRUE,2,27.8461488563578,NA
"chr11",55027562,55027974,413,"*",92.0680662038704,-1.08534479652639,0.00278164079450772,"Intron (ENSMUST00000102727.2/11749, intron 1 of 24)",11,54990950,55033415,42466,2,"11749","ENSMUST00000148298.1",5441,"ENSMUSG00000018340","Anxa6","annexin A6",1623.95249549039,FALSE,1e-08,4,0.0291838734878409,0.026228317002411,6,FALSE,0.026228317002411,6.96443882214915,-1.08534479652639,0.195396831327031,0.278052769983715,35.64253716322,-3.903377033755,3.07501991829188e-278,9.4859755031085e-05,TRUE,2,31.1585321611715,NA
